猪心,7.00,7.50,8.00,猪肉类,斤,2021-07-02
猪肝,6.00,6.00,6.00,猪肉类,斤,2021-07-02
猪肺,4.00,4.00,4.00,猪肉类,个,2021-07-02
L600吊秧瓜,1.50,2.00,2.50,西瓜类,斤,2021-07-03
甜王,0.80,0.90,1.00,西瓜类,斤,2021-07-03
硒沙瓜,1.00,1.15,1.30,西瓜类,斤,2021-07-03
蜜童,1.50,1.75,2.00,西瓜类,斤,2021-07-03
墨童西瓜,1.20,1.40,1.60,西瓜类,斤,2021-07-03
国产香蕉,2.00,2.40,2.80,香蕉类,斤,2021-07-03
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-03
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-07-03
皇帝(小米）香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-03
晓蜜25号,2.00,2.20,2.40,甜瓜类,斤,2021-07-03
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-07-03
网纹,3.00,3.50,4.00,甜瓜类,斤,2021-07-03
西洲蜜,1.50,1.90,2.30,甜瓜类,斤,2021-07-03
24白糖罐,1.50,1.75,2.00,甜瓜类,斤,2021-07-03
羊角蜜,2.00,2.50,3.00,甜瓜类,斤,2021-07-03
花蕾甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-03
久红瑞,1.40,1.50,1.60,甜瓜类,斤,2021-07-03
脆梨,1.80,1.90,2.00,甜瓜类,斤,2021-07-03
绿宝甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-03
博阳（系列）,1.80,2.40,3.00,甜瓜类,斤,2021-07-03
纯腔骨,8.00,9.00,10.00,猪肉类,斤,2021-07-03
腔排骨,15.00,15.50,16.00,猪肉类,斤,2021-07-03
棒骨,9.00,10.00,11.00,猪肉类,斤,2021-07-03
猪头,11.00,11.00,11.00,猪肉类,斤,2021-07-03
猪口条,16.00,16.00,16.00,猪肉类,斤,2021-07-03
猪耳,26.00,26.00,26.00,猪肉类,斤,2021-07-03
猪脑,32.00,35.00,38.00,猪肉类,斤,2021-07-03
猪肚,17.00,17.00,17.00,猪肉类,斤,2021-07-03
猪板油,8.00,8.00,8.00,猪肉类,斤,2021-07-03
肥膘肉,5.00,5.50,6.00,猪肉类,斤,2021-07-03
猪腰子,15.00,15.00,15.00,猪肉类,斤,2021-07-03
猪心,7.00,7.50,8.00,猪肉类,斤,2021-07-03
猪肝,6.00,6.00,6.00,猪肉类,斤,2021-07-03
猪肺,4.00,4.00,4.00,猪肉类,个,2021-07-03
猪皮,3.00,4.00,5.00,猪肉类,斤,2021-07-03
猪肠头,18.00,18.50,19.00,猪肉类,斤,2021-07-03
猪肠,16.00,16.50,17.00,猪肉类,斤,2021-07-03
整牛,33.00,33.00,33.00,牛肉类,斤,2021-07-03
牛前腱,36.00,36.00,36.00,牛肉类,斤,2021-07-03
牛后腱,36.00,36.00,36.00,牛肉类,斤,2021-07-03
鸵鸟蛋,100.00,110.00,120.00,蛋类,个,2021-07-02
鸽子蛋,2.50,2.55,2.60,蛋类,个,2021-07-02
北豆腐（屉）,1.60,1.60,1.60,豆制品,斤,2021-07-02
南豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-07-02
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-07-02
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-07-02
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-07-02
豆腐丝,5.00,5.00,5.00,豆制品,斤,2021-07-02
精品豆腐丝,6.00,6.00,6.00,豆制品,袋,2021-07-02
豆腐皮,5.50,5.50,5.50,豆制品,斤,2021-07-02
豆腐干,4.50,4.50,4.50,豆制品,斤,2021-07-02
精品豆腐干,5.00,5.00,5.00,豆制品,袋,2021-07-02
豆腐泡,5.50,5.50,5.50,豆制品,斤,2021-07-02
精品豆腐泡,5.00,5.00,5.00,豆制品,袋,2021-07-02
白玉内酯豆腐,2.50,2.50,2.50,豆制品,盒,2021-07-02
香香内脂豆腐,1.50,1.50,1.50,豆制品,盒,2021-07-02
鲤鱼,10.50,10.50,10.50,750g-1000g,斤,2021-07-02
鲤鱼,10.50,10.50,10.50,>1000g,斤,2021-07-02
草鱼,11.50,11.50,11.50,750g-1000g,斤,2021-07-02
草鱼,11.50,11.50,11.50,>1000g,斤,2021-07-02
鲫鱼,12.00,12.50,13.00,200g-250g,斤,2021-07-02
鲫鱼,17.00,17.00,17.00,350g-400g,斤,2021-07-02
胖头鱼,12.00,12.00,12.00,>2000g,斤,2021-07-02
武昌鱼,12.00,12.00,12.00,700g左右,斤,2021-07-02
鲢鱼,5.50,5.50,5.50,>1500g,斤,2021-07-02
鲢鱼,4.00,4.00,4.00,1000-1500g,斤,2021-07-02
鲶鱼,4.00,4.00,4.00,养殖,斤,2021-07-02
黑鱼,12.00,12.00,12.00,活,斤,2021-07-02
黄鳝,36.00,37.00,38.00,100g-200g,斤,2021-07-02
罗非鱼,11.00,11.50,12.00,活,斤,2021-07-02
虹鳟鱼,20.00,20.00,20.00,活,斤,2021-07-02
鲟鱼,14.00,14.00,14.00,活,斤,2021-07-02
桂鱼,70.00,70.00,70.00,标桂,斤,2021-07-02
嘎鱼,20.00,20.00,20.00,>100g,斤,2021-07-02
嘎鱼,19.00,19.00,19.00,<100g,斤,2021-07-02
淡水鲈鱼,25.00,25.00,25.00,活,斤,2021-07-02
多宝鱼,25.00,25.00,25.00,活,斤,2021-07-02
清江鱼,12.00,12.00,12.00,活,斤,2021-07-02
白虾,33.00,34.50,36.00,活,斤,2021-07-02
小龙虾,20.00,21.00,22.00,活,斤,2021-07-02
百香果,10.00,11.00,12.00,其他类,斤,2021-07-02
冬枣,16.00,20.00,24.00,其他类,斤,2021-07-02
杨梅,8.00,10.00,12.00,其他类,斤,2021-07-02
蓝莓,13.00,22.50,32.00,其他类,斤,2021-07-02
火龙果,3.00,4.00,5.00,其他类,斤,2021-07-02
木瓜,3.00,3.15,3.30,其他类,斤,2021-07-02
柠檬,3.50,3.75,4.00,其他类,斤,2021-07-02
姑娘果（灯笼果）,10.00,12.50,15.00,其他类,斤,2021-07-02
鸭梨,1.20,1.35,1.50,梨类,斤,2021-07-02
雪花梨,1.40,1.50,1.60,梨类,斤,2021-07-02
皇冠梨（标箱）,1.80,2.00,2.20,梨类,斤,2021-07-02
青皇冠,1.50,1.70,1.90,梨类,斤,2021-07-02
丰水梨,1.20,1.60,2.00,梨类,斤,2021-07-02
酥梨,1.50,1.60,1.70,梨类,斤,2021-07-02
库尔勒香梨,3.00,3.25,3.50,梨类,斤,2021-07-02
红啤梨,3.00,3.25,3.50,梨类,斤,2021-07-02
早酥梨,1.40,1.50,1.60,梨类,斤,2021-07-02
沃柑,4.50,5.00,5.50,柑橘类,斤,2021-07-02
夏橙,2.00,2.50,3.00,柑橘类,斤,2021-07-02
伦晚,1.80,2.40,3.00,柑橘类,斤,2021-07-02
郁金香,6.00,6.50,7.00,葡萄类,斤,2021-07-03
紫甜,6.00,6.50,7.00,葡萄类,斤,2021-07-03
台农小芒果,2.50,3.00,3.50,芒果类,斤,2021-07-03
台农大芒果,3.00,3.50,4.00,芒果类,斤,2021-07-03
红金龙,4.00,5.00,6.00,芒果类,斤,2021-07-03
鹰嘴芒果,4.00,4.75,5.50,芒果类,斤,2021-07-03
青皮芒果,3.00,3.50,4.00,芒果类,斤,2021-07-03
象牙芒果,4.00,5.00,6.00,芒果类,斤,2021-07-03
水仙芒果,3.50,4.75,6.00,芒果类,斤,2021-07-03
肯特新世纪澳芒,3.00,4.50,6.00,芒果类,斤,2021-07-03
妃子笑,5.00,6.50,8.00,荔枝类,斤,2021-07-03
鸡嘴荔枝,5.00,7.00,9.00,荔枝类,斤,2021-07-03
玉荷包荔枝,3.00,4.00,5.00,荔枝类,斤,2021-07-03
桂味,5.00,7.00,9.00,荔枝类,斤,2021-07-03
美国红,12.00,14.00,16.00,樱桃类,斤,2021-07-03
美早,6.50,25.75,45.00,樱桃类,斤,2021-07-03
南阳,12.00,13.50,15.00,樱桃类,斤,2021-07-03
巴托,9.00,10.50,12.00,樱桃类,斤,2021-07-03
先锋樱桃,5.00,7.50,10.00,樱桃类,斤,2021-07-03
红绣球,11.00,13.00,15.00,樱桃类,斤,2021-07-03
菜心,2.50,3.00,3.50,水菜,斤,2021-07-02
空心菜,1.50,2.00,2.50,水菜,斤,2021-07-02
鸡毛菜,4.00,5.00,6.00,水菜,斤,2021-07-02
荠菜,15.00,19.00,23.00,水菜,斤,2021-07-02
荆芥,3.00,3.25,3.50,水菜,斤,2021-07-02
紫苏叶,4.00,4.25,4.50,水菜,斤,2021-07-02
豌豆苗,4.00,4.50,5.00,水菜,斤,2021-07-02
快菜,1.50,1.75,2.00,水菜,斤,2021-07-02
苦菊,3.00,3.25,3.50,水菜,斤,2021-07-02
穿心莲,1.50,1.75,2.00,水菜,斤,2021-07-02
木耳菜,2.50,2.75,3.00,水菜,斤,2021-07-02
24白糖罐,1.50,1.75,2.00,甜瓜类,斤,2021-07-02
羊角蜜,2.00,2.50,3.00,甜瓜类,斤,2021-07-02
花蕾甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-02
久红瑞,1.40,1.50,1.60,甜瓜类,斤,2021-07-02
脆梨,1.80,1.90,2.00,甜瓜类,斤,2021-07-02
绿宝甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-02
博阳（系列）,1.80,2.40,3.00,甜瓜类,斤,2021-07-02
景甜,1.50,1.75,2.00,甜瓜类,斤,2021-07-02
东北香瓜,2.00,2.20,2.40,甜瓜类,斤,2021-07-02
台农小芒果,2.50,3.00,3.50,芒果类,斤,2021-07-02
台农大芒果,2.50,3.25,4.00,芒果类,斤,2021-07-02
红金龙,4.00,5.00,6.00,芒果类,斤,2021-07-02
鹰嘴芒果,4.00,4.75,5.50,芒果类,斤,2021-07-02
青皮芒果,3.00,3.50,4.00,芒果类,斤,2021-07-02
象牙芒果,4.00,5.00,6.00,芒果类,斤,2021-07-02
水仙芒果,3.50,4.75,6.00,芒果类,斤,2021-07-02
肯特新世纪澳芒,3.00,4.50,6.00,芒果类,斤,2021-07-02
妃子笑,5.00,6.50,8.00,荔枝类,斤,2021-07-02
鸡嘴荔枝,5.00,7.00,9.00,荔枝类,斤,2021-07-02
玉荷包荔枝,3.00,4.00,5.00,荔枝类,斤,2021-07-02
桂味,5.00,7.00,9.00,荔枝类,斤,2021-07-02
美国红,12.00,14.00,16.00,樱桃类,斤,2021-07-02
美早,6.50,25.75,45.00,樱桃类,斤,2021-07-02
南阳,12.00,13.50,15.00,樱桃类,斤,2021-07-02
巴托,10.00,11.00,12.00,樱桃类,斤,2021-07-02
先锋樱桃,5.00,7.50,10.00,樱桃类,斤,2021-07-02
红绣球,12.00,13.50,15.00,樱桃类,斤,2021-07-02
沙蜜托,8.00,11.00,14.00,樱桃类,斤,2021-07-02
箱装菠萝（上六下六）,1.40,1.60,1.80,其他类,斤,2021-07-02
鸡架子,2.00,2.25,2.50,禽肉类,斤,2021-07-03
鸡翅根,8.00,8.00,8.00,禽肉类,斤,2021-07-03
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-07-03
黑爪公鸡（净膛）,15.00,15.00,15.00,禽肉类,斤,2021-07-03
箱鸡蛋,183.00,185.50,188.00,蛋类,斤,2021-07-03
箱鸡蛋,4.16,4.22,4.27,蛋类,斤,2021-07-03
散鸡蛋,4.40,4.40,4.40,蛋类,斤,2021-07-03
生鸭蛋,5.80,6.15,6.50,蛋类,斤,2021-07-03
大白菜,0.30,0.43,0.55,新,斤,2021-07-02
娃娃菜,1.00,1.10,1.20,大冀新,斤,2021-07-02
小白菜,1.00,1.25,1.50,普通,斤,2021-07-02
芹菜,0.90,1.05,1.20,冀,斤,2021-07-02
西芹,2.00,2.20,2.40,普通,斤,2021-07-02
菠菜,1.50,1.75,2.00,冀蒙,斤,2021-07-02
莴笋,0.60,0.90,1.20,普通,斤,2021-07-02
团生菜,1.20,1.50,1.80,"毛,净",斤,2021-07-02
圆白菜,0.50,0.65,0.80,冀,斤,2021-07-02
紫甘蓝,0.65,0.68,0.70,冀,斤,2021-07-02
散叶生菜,2.00,2.20,2.40,京冀,斤,2021-07-02
油菜,1.50,1.75,2.00,京冀,斤,2021-07-02
博阳（系列）,1.80,2.40,3.00,甜瓜类,斤,2021-07-04
景甜,1.50,1.75,2.00,甜瓜类,斤,2021-07-04
东北香瓜,2.00,2.20,2.40,甜瓜类,斤,2021-07-04
富士（纸袋Φ70-84）,1.50,2.00,2.50,苹果类,斤,2021-07-04
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-07-04
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-07-04
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-07-04
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-07-04
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-07-04
青苹果,1.50,1.60,1.70,苹果类,斤,2021-07-04
辽峰,6.00,7.00,8.00,葡萄类,斤,2021-07-04
巨峰葡萄,4.00,4.50,5.00,葡萄类,斤,2021-07-04
红提葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-04
阳光玫瑰葡萄,20.00,29.00,38.00,葡萄类,斤,2021-07-04
玫瑰香葡萄,4.50,5.75,7.00,葡萄类,斤,2021-07-04
美人指,6.00,6.50,7.00,葡萄类,斤,2021-07-04
克伦生,10.00,10.50,11.00,葡萄类,斤,2021-07-04
黑提葡萄、夏黑,5.00,6.00,7.00,葡萄类,斤,2021-07-04
乒乓球葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-04
维多利亚葡萄,3.00,3.50,4.00,葡萄类,斤,2021-07-04
羊肉片,36.00,37.00,38.00,羊肉类,斤,2021-07-02
羊腰子（挂油）,15.00,15.50,16.00,羊肉类,个,2021-07-02
羊蝎子,15.00,15.50,16.00,羊肉类,斤,2021-07-02
羊蝎子（精品）,26.00,26.50,27.00,羊肉类,斤,2021-07-02
羊排骨,27.00,27.00,27.00,羊肉类,斤,2021-07-02
羊尾巴油,9.00,9.00,9.00,羊肉类,斤,2021-07-02
羊小腿（羊棒）,24.00,24.00,24.00,羊肉类,斤,2021-07-02
羊腱子,47.00,47.00,47.00,羊肉类,斤,2021-07-02
羊上脑,36.00,36.00,36.00,羊肉类,斤,2021-07-02
羊骨头,10.00,10.50,11.00,羊肉类,斤,2021-07-02
羊腩,30.00,30.00,30.00,羊肉类,斤,2021-07-02
羊里脊,33.00,34.00,35.00,羊肉类,斤,2021-07-02
淘汰鸡（干净膛）,10.00,10.00,10.00,禽肉类,斤,2021-07-02
淘汰鸡（净膛）,9.00,9.00,9.00,禽肉类,斤,2021-07-02
仔鸡（净膛）,7.00,7.00,7.00,禽肉类,斤,2021-07-02
肉鸡,6.50,6.50,6.50,禽肉类,斤,2021-07-02
鸡胸,7.00,7.00,7.00,禽肉类,斤,2021-07-02
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-07-02
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-07-02
鸡边腿,7.00,7.00,7.00,禽肉类,斤,2021-07-02
杏鲍菇,2.00,2.50,3.00,普通,斤,2021-07-08
金针菇,1.50,2.00,2.50,普通,斤,2021-07-08
大白菜,0.40,0.45,0.50,新,斤,2021-07-08
娃娃菜,0.70,0.80,0.90,大冀新,斤,2021-07-08
小白菜,1.20,1.30,1.40,普通,斤,2021-07-08
芹菜,0.80,0.90,1.00,冀,斤,2021-07-08
西芹,1.60,1.80,2.00,普通,斤,2021-07-08
菠菜,1.80,2.00,2.20,冀蒙,斤,2021-07-08
莴笋,0.60,0.80,1.00,普通,斤,2021-07-08
团生菜,1.00,1.25,1.50,"毛,净",斤,2021-07-08
圆白菜,0.50,0.60,0.70,冀,斤,2021-07-08
紫甘蓝,0.60,0.65,0.70,冀,斤,2021-07-08
散叶生菜,2.00,2.25,2.50,京冀,斤,2021-07-08
油菜,1.00,1.25,1.50,京冀,斤,2021-07-08
香菜,5.00,5.50,6.00,冀,斤,2021-07-08
茴香,1.50,1.65,1.80,冀,斤,2021-07-08
韭菜,1.00,1.25,1.50,普通,斤,2021-07-08
韭菜苔,3.80,3.90,4.00,普通,斤,2021-07-08
苦菊,3.00,3.50,4.00,辽,斤,2021-07-08
油麦菜,2.00,2.25,2.50,京,斤,2021-07-08
大白菜,0.30,0.40,0.50,新,斤,2021-07-01
娃娃菜,1.00,1.20,1.40,大冀新,斤,2021-07-01
小白菜,1.00,1.25,1.50,普通,斤,2021-07-01
芹菜,0.90,1.05,1.20,冀,斤,2021-07-01
西芹,2.00,2.20,2.40,普通,斤,2021-07-01
菠菜,1.50,1.75,2.00,冀蒙,斤,2021-07-01
莴笋,0.60,0.90,1.20,普通,斤,2021-07-01
团生菜,1.40,1.70,2.00,"毛,净",斤,2021-07-01
圆白菜,0.50,0.65,0.80,冀,斤,2021-07-01
紫甘蓝,0.65,0.68,0.70,冀,斤,2021-07-01
散叶生菜,2.00,2.20,2.40,京冀,斤,2021-07-01
油菜,1.20,1.35,1.50,京冀,斤,2021-07-01
香菜,4.00,4.25,4.50,冀,斤,2021-07-01
茴香,1.00,1.25,1.50,冀,斤,2021-07-01
韭菜,1.00,1.20,1.40,普通,斤,2021-07-01
韭菜苔,3.80,3.90,4.00,普通,斤,2021-07-01
苦菊,2.40,2.50,2.60,辽,斤,2021-07-01
油麦菜,1.80,2.05,2.30,京,斤,2021-07-01
散菜花,1.50,1.75,2.00,豫苏,斤,2021-07-01
绿菜花,1.70,1.85,2.00,京 冀,斤,2021-07-01
油桃,1.20,2.60,4.00,桃李杏类,斤,2021-07-02
蟠桃,3.50,4.50,5.50,桃李杏类,斤,2021-07-02
水蜜桃,7.00,8.00,9.00,桃李杏类,斤,2021-07-02
黄油桃,3.00,3.50,4.00,桃李杏类,斤,2021-07-02
黄毛桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-02
突围,1.20,1.60,2.00,桃李杏类,斤,2021-07-02
京红桃,4.00,4.25,4.50,桃李杏类,斤,2021-07-02
14号,3.00,3.25,3.50,桃李杏类,斤,2021-07-02
沙红桃,1.50,2.00,2.50,桃李杏类,斤,2021-07-02
猕猴桃（海沃德）,2.00,2.25,2.50,桃李杏类,斤,2021-07-02
李子,1.00,3.00,5.00,桃李杏类,斤,2021-07-02
杏梅,2.00,3.00,4.00,桃李杏类,斤,2021-07-02
串红杏,1.20,1.50,1.80,桃李杏类,斤,2021-07-02
无籽小号-大号,1.20,1.35,1.50,西瓜类,斤,2021-07-02
麒麟、甜蜜蜜,1.60,2.00,2.40,西瓜类,斤,2021-07-02
特小风,2.00,2.15,2.30,西瓜类,斤,2021-07-02
L600吊秧瓜,1.50,2.00,2.50,西瓜类,斤,2021-07-02
甜王,0.80,0.90,1.00,西瓜类,斤,2021-07-02
硒沙瓜,1.00,1.20,1.40,西瓜类,斤,2021-07-02
蜜童,1.50,1.75,2.00,西瓜类,斤,2021-07-02
小米椒,4.00,4.25,4.50,滇,斤,2021-07-01
彩椒,3.00,3.25,3.50,红黄,斤,2021-07-01
白萝卜,0.30,0.40,0.50,冀,斤,2021-07-01
心里美,0.70,0.85,1.00,冀泥洗,斤,2021-07-01
卞萝卜,0.40,0.50,0.60,冀,斤,2021-07-01
青萝卜,0.70,0.80,0.90,冀鲁新,斤,2021-07-01
胡萝卜,0.50,0.60,0.70,冀鲁新,斤,2021-07-01
胡萝卜（洗）,0.80,0.90,1.00,冀鲁,斤,2021-07-01
土豆,0.60,0.80,1.00,鲁,斤,2021-07-01
黄葱头,0.80,0.85,0.90,蒙甘,斤,2021-07-01
红葱头,1.00,1.10,1.20,老新,斤,2021-07-01
山药,2.10,2.30,2.50,脆麻新,斤,2021-07-01
铁棍山药,3.50,4.75,6.00,普通,斤,2021-07-01
莲藕,6.00,6.50,7.00,冀云川桂,斤,2021-07-01
红薯,0.80,1.10,1.40,冀新,斤,2021-07-01
红薯,1.50,1.90,2.30,精品,斤,2021-07-01
茭白,2.40,2.60,2.80,京浙,斤,2021-07-01
凉薯,1.50,1.75,2.00,普通,斤,2021-07-01
荸荠,4.00,4.50,5.00,皖,斤,2021-07-01
芋头,1.50,1.75,2.00,鲁,斤,2021-07-01
墨童西瓜,1.20,1.40,1.60,西瓜类,斤,2021-07-02
国产香蕉,2.00,2.40,2.80,香蕉类,斤,2021-07-02
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-02
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-07-02
皇帝(小米）香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-02
晓蜜25号,2.00,2.20,2.40,甜瓜类,斤,2021-07-02
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-07-02
网纹,3.00,3.50,4.00,甜瓜类,斤,2021-07-02
西洲蜜,1.50,1.90,2.30,甜瓜类,斤,2021-07-02
白条猪（瘦）,11.00,11.00,11.00,猪肉类,斤,2021-07-02
白条猪（肥）,8.75,8.75,8.75,猪肉类,斤,2021-07-02
前臀尖（瘦）,9.00,10.00,11.00,猪肉类,斤,2021-07-02
前臀尖（肥）,8.00,8.50,9.00,猪肉类,斤,2021-07-02
后臀尖（瘦）,9.00,10.00,11.00,猪肉类,斤,2021-07-02
后臀尖（肥）,8.00,8.50,9.00,猪肉类,斤,2021-07-02
五花肉（瘦）,11.00,12.00,13.00,猪肉类,斤,2021-07-02
五花肉（肥）,10.00,10.50,11.00,猪肉类,斤,2021-07-02
纯通脊,11.00,12.00,13.00,猪肉类,斤,2021-07-02
通脊,9.00,10.00,11.00,猪肉类,斤,2021-07-02
纯瘦肉,10.00,10.50,11.00,猪肉类,斤,2021-07-02
富士（纸袋Φ70-84）,1.50,2.00,2.50,苹果类,斤,2021-07-02
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-07-02
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-07-02
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-07-02
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-07-02
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-07-02
国光苹果,1.40,1.50,1.60,苹果类,斤,2021-07-02
青苹果,1.50,1.60,1.70,苹果类,斤,2021-07-02
辽峰,6.00,7.00,8.00,葡萄类,斤,2021-07-02
巨峰葡萄,4.00,4.50,5.00,葡萄类,斤,2021-07-02
红提葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-02
阳光玫瑰葡萄,20.00,29.00,38.00,葡萄类,斤,2021-07-02
玫瑰香葡萄,4.50,5.75,7.00,葡萄类,斤,2021-07-02
美人指,6.00,6.50,7.00,葡萄类,斤,2021-07-02
克伦生,10.00,10.50,11.00,葡萄类,斤,2021-07-02
黑提葡萄、夏黑,5.00,6.00,7.00,葡萄类,斤,2021-07-02
乒乓球葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-02
维多利亚葡萄,3.00,3.50,4.00,葡萄类,斤,2021-07-02
郁金香,6.00,6.50,7.00,葡萄类,斤,2021-07-02
紫甜,6.00,6.50,7.00,葡萄类,斤,2021-07-02
牛前腿,34.00,34.00,34.00,牛肉类,斤,2021-07-03
牛后腿,34.00,34.00,34.00,牛肉类,斤,2021-07-03
牛柳（里脊）,37.00,37.00,37.00,牛肉类,斤,2021-07-03
精牛柳,40.00,41.00,42.00,牛肉类,斤,2021-07-03
牛腩,34.00,34.50,35.00,牛肉类,斤,2021-07-03
牛林,34.00,34.50,35.00,牛肉类,斤,2021-07-03
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-07-03
牛板筋,34.00,34.50,35.00,牛肉类,斤,2021-07-03
牛尾,33.00,34.00,35.00,牛肉类,斤,2021-07-03
牛上脑,34.00,34.50,35.00,牛肉类,斤,2021-07-03
整羊,24.00,24.50,25.00,羊肉类,斤,2021-07-03
去骨羊前腿,36.00,36.00,36.00,羊肉类,斤,2021-07-03
去骨羊后腿,36.00,36.00,36.00,羊肉类,斤,2021-07-03
羊腰窝,36.00,36.00,36.00,羊肉类,斤,2021-07-03
羊肉片,36.00,37.00,38.00,羊肉类,斤,2021-07-03
羊腰子（挂油）,15.00,15.50,16.00,羊肉类,个,2021-07-03
羊蝎子,15.00,15.50,16.00,羊肉类,斤,2021-07-03
羊蝎子（精品）,26.00,26.50,27.00,羊肉类,斤,2021-07-03
羊排骨,27.00,27.00,27.00,羊肉类,斤,2021-07-03
羊尾巴油,9.00,9.00,9.00,羊肉类,斤,2021-07-03
绿豆芽,0.95,0.98,1.00,普通,斤,2021-07-01
黄豆芽,0.85,0.88,0.90,普通,斤,2021-07-01
番茄,0.80,1.00,1.20,川鲁蒙,斤,2021-07-01
番茄（精品）,1.00,1.25,1.50,鲁新,斤,2021-07-01
樱西,2.60,2.80,3.00,小红,斤,2021-07-01
黄瓜,0.50,0.75,1.00,蒙辽袋鲁,斤,2021-07-01
黄瓜(鲜干花),0.80,1.00,1.20,冀,斤,2021-07-01
小黄瓜,2.00,2.50,3.00,旱荷兰,斤,2021-07-01
茄子,0.60,0.80,1.00,冀,斤,2021-07-01
长茄,0.80,0.90,1.00,辽,斤,2021-07-01
广茄,1.00,1.30,1.60,冀京,斤,2021-07-01
线茄,1.00,1.25,1.50,冀,斤,2021-07-01
吊冬瓜,0.60,0.65,0.70,冀,斤,2021-07-01
地冬瓜,0.50,0.55,0.60,冀,斤,2021-07-01
小毛冬瓜,0.80,1.00,1.20,冀长,斤,2021-07-01
架豆,1.50,3.00,4.50,冀晋新,斤,2021-07-01
豆王,1.50,3.75,6.00,晋,斤,2021-07-01
扁豆,1.60,3.30,5.00,冀,斤,2021-07-01
豇豆,1.60,2.30,3.00,鲁京,斤,2021-07-01
白不老,1.60,2.15,2.70,"滇,鲁",斤,2021-07-01
香葱,1.50,2.00,2.50,水菜,斤,2021-07-01
茼蒿,5.00,6.00,7.00,水菜,斤,2021-07-01
蒿子秆,1.50,2.00,2.50,水菜,斤,2021-07-01
水萝卜,2.50,2.75,3.00,水菜,斤,2021-07-01
樱桃萝卜,2.00,2.25,2.50,水菜,斤,2021-07-01
香芹,2.00,2.25,2.50,水菜,斤,2021-07-01
菠菜,3.00,3.50,4.00,水菜,斤,2021-07-01
苋菜,2.00,2.50,3.00,水菜,斤,2021-07-01
菊花菜,3.00,3.50,4.00,水菜,斤,2021-07-01
青蒜,1.50,1.75,2.00,水菜,斤,2021-07-01
盖菜,1.50,2.00,2.50,水菜,斤,2021-07-01
芥兰,3.00,3.25,3.50,水菜,斤,2021-07-01
菜心,1.50,2.00,2.50,水菜,斤,2021-07-01
空心菜,1.50,2.00,2.50,水菜,斤,2021-07-01
鸡毛菜,4.00,5.00,6.00,水菜,斤,2021-07-01
荠菜,15.00,19.00,23.00,水菜,斤,2021-07-01
荆芥,3.00,3.25,3.50,水菜,斤,2021-07-01
紫苏叶,4.00,4.25,4.50,水菜,斤,2021-07-01
豌豆苗,4.00,4.50,5.00,水菜,斤,2021-07-01
快菜,1.50,1.75,2.00,水菜,斤,2021-07-01
景甜,1.50,1.75,2.00,甜瓜类,斤,2021-07-01
东北香瓜,2.00,2.20,2.40,甜瓜类,斤,2021-07-01
富士（纸袋Φ70-84）,1.50,2.00,2.50,苹果类,斤,2021-07-01
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-07-01
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-07-01
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-07-01
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-07-01
